userid,perroid,megusta,rated_date
61,194,5,2023-02-23 15:59:46.461-05
60,13,5,2023-02-23 15:47:15.358-05
60,150,5,2023-02-23 15:47:17.845-05
60,401,5,2023-02-23 15:47:23.671-05
60,12,1,2023-02-23 15:47:40.422-05
60,283,1,2023-02-23 15:47:40.438-05
60,220,1,2023-02-23 15:47:40.442-05
60,419,5,2023-02-23 15:47:40.446-05
60,18,5,2023-02-23 15:47:40.451-05
60,473,5,2023-02-23 15:47:40.455-05
60,46,5,2023-02-23 15:47:40.459-05
60,134,5,2023-02-23 15:47:40.463-05
60,279,1,2023-02-23 15:47:40.467-05
60,378,1,2023-02-23 15:47:40.472-05
60,135,1,2023-02-23 15:47:40.476-05
61,436,5,2023-02-23 15:59:53.333-05
61,405,1,2023-02-23 15:59:58.81-05
60,445,5,2023-02-23 15:47:40.487-05
60,196,5,2023-02-23 15:47:45.62-05
60,379,5,2023-02-23 15:47:47.924-05
60,140,5,2023-02-23 15:48:07.911-05
60,455,5,2023-02-23 15:48:13.875-05
60,453,5,2023-02-23 15:48:17.314-05
60,208,5,2023-02-23 15:48:33.24-05
60,43,5,2023-02-23 15:48:35.211-05
60,416,1,2023-02-23 15:48:42.862-05
60,376,1,2023-02-23 15:48:42.877-05
60,481,1,2023-02-23 15:48:42.883-05
60,278,1,2023-02-23 15:48:42.887-05
60,441,1,2023-02-23 15:48:42.89-05
61,358,1,2023-02-23 15:59:58.826-05
61,189,1,2023-02-23 15:59:58.83-05
61,441,1,2023-02-23 15:59:58.834-05
61,480,1,2023-02-23 15:59:58.838-05
61,378,1,2023-02-23 15:59:58.841-05
61,225,1,2023-02-23 15:59:58.845-05
61,287,1,2023-02-23 15:59:58.848-05
61,195,1,2023-02-23 15:59:58.851-05
61,204,5,2023-02-23 16:00:05.229-05
61,163,5,2023-02-23 16:00:06.176-05
61,394,5,2023-02-23 16:00:11.586-05
61,382,5,2023-02-23 16:00:12.775-05
61,51,1,2023-02-23 16:00:19.504-05
61,223,1,2023-02-23 16:00:19.51-05
61,97,1,2023-02-23 16:00:19.514-05
61,83,1,2023-02-23 16:00:19.519-05
61,184,1,2023-02-23 16:00:19.523-05
61,472,1,2023-02-23 16:00:19.527-05
61,33,1,2023-02-23 16:00:19.531-05
61,162,1,2023-02-23 16:00:19.534-05
61,185,5,2023-02-23 16:00:26.055-05
61,369,5,2023-02-23 16:00:27.685-05
61,318,5,2023-02-23 16:00:28.534-05
61,395,5,2023-02-23 16:00:31.16-05
61,242,1,2023-02-23 16:00:33.57-05
61,54,1,2023-02-23 16:00:33.584-05
61,21,1,2023-02-23 16:00:33.588-05
61,108,1,2023-02-23 16:00:33.592-05
61,314,1,2023-02-23 16:00:33.596-05
61,192,1,2023-02-23 16:00:33.602-05
61,56,1,2023-02-23 16:00:33.607-05
61,429,1,2023-02-23 16:00:33.611-05
61,356,5,2023-02-23 16:00:39.012-05
61,202,5,2023-02-23 16:00:41.394-05
61,361,5,2023-02-23 16:00:42.591-05
61,317,5,2023-02-23 16:00:44.953-05
61,292,5,2023-02-23 16:00:44.969-05
61,158,5,2023-02-23 16:00:46.607-05
61,248,1,2023-02-23 16:00:48.367-05
61,47,1,2023-02-23 16:00:48.373-05
61,324,1,2023-02-23 16:00:48.377-05
61,70,1,2023-02-23 16:00:48.381-05
61,182,1,2023-02-23 16:00:48.385-05
61,396,1,2023-02-23 16:00:48.389-05
61,180,5,2023-02-23 16:00:52.587-05
61,176,5,2023-02-23 16:00:53.401-05
61,409,5,2023-02-23 16:00:55.637-05
61,414,5,2023-02-23 16:00:58.091-05
67,15,1,2023-02-24 13:59:00.86-05
67,189,1,2023-02-24 13:59:00.871-05
67,93,1,2023-02-24 13:59:00.875-05
67,17,1,2023-02-24 13:59:00.88-05
67,443,1,2023-02-24 13:59:00.884-05
67,135,1,2023-02-24 13:59:00.888-05
67,446,1,2023-02-24 13:59:00.892-05
67,235,1,2023-02-24 13:59:00.897-05
67,249,1,2023-02-24 13:59:00.901-05
67,292,1,2023-02-24 13:59:00.905-05
67,347,1,2023-02-24 13:59:00.909-05
67,18,1,2023-02-24 13:59:00.913-05
70,12,5,2023-02-24 14:52:20.656-05
70,290,5,2023-02-24 14:52:20.674-05
70,267,5,2023-02-24 14:52:20.678-05
70,444,5,2023-02-24 14:52:20.682-05
70,281,5,2023-02-24 14:52:20.685-05
70,256,1,2023-02-24 14:52:20.689-05
70,437,5,2023-02-24 14:52:20.693-05
70,239,1,2023-02-24 14:52:20.697-05
70,418,1,2023-02-24 14:52:20.7-05
70,28,5,2023-02-24 14:52:20.702-05
70,27,5,2023-02-24 14:52:20.705-05
70,368,5,2023-02-24 14:52:20.708-05
69,480,1,2023-02-24 14:52:50.322-05
69,63,5,2023-02-24 14:52:50.34-05
69,235,5,2023-02-24 14:52:50.345-05
69,68,5,2023-02-24 14:52:50.349-05
69,126,1,2023-02-24 14:52:50.353-05
69,152,1,2023-02-24 14:52:50.357-05
69,92,1,2023-02-24 14:52:50.361-05
69,70,1,2023-02-24 14:52:50.365-05
69,66,1,2023-02-24 14:52:50.369-05
69,74,1,2023-02-24 14:52:50.373-05
69,234,5,2023-02-24 14:52:50.376-05
69,106,1,2023-02-24 14:52:50.38-05
70,361,1,2023-02-24 14:54:15.778-05
70,135,1,2023-02-24 14:54:15.791-05
70,144,1,2023-02-24 14:54:15.795-05
70,320,1,2023-02-24 14:54:15.799-05
70,195,1,2023-02-24 14:54:15.803-05
70,150,1,2023-02-24 14:54:15.807-05
70,283,1,2023-02-24 14:54:15.811-05
70,466,1,2023-02-24 14:54:15.814-05
70,20,1,2023-02-24 14:54:15.818-05
70,473,1,2023-02-24 14:54:15.824-05
70,282,1,2023-02-24 14:54:15.828-05
70,441,1,2023-02-24 14:54:15.833-05
69,174,5,2023-02-24 14:54:59.075-05
70,40,1,2023-02-24 14:55:15.343-05
70,474,1,2023-02-24 14:55:15.358-05
70,101,1,2023-02-24 14:55:15.362-05
70,294,1,2023-02-24 14:55:15.367-05
70,154,1,2023-02-24 14:55:15.371-05
70,208,1,2023-02-24 14:55:15.375-05
70,436,1,2023-02-24 14:55:15.379-05
70,347,1,2023-02-24 14:55:15.383-05
70,292,1,2023-02-24 14:55:15.387-05
70,46,1,2023-02-24 14:55:15.39-05
70,298,1,2023-02-24 14:55:15.394-05
70,25,1,2023-02-24 14:55:15.397-05
68,240,1,2023-02-24 14:55:28.418-05
68,109,1,2023-02-24 14:55:28.435-05
68,293,5,2023-02-24 14:55:28.439-05
68,376,5,2023-02-24 14:55:28.443-05
68,189,1,2023-02-24 14:55:28.447-05
68,16,5,2023-02-24 14:55:28.45-05
68,2,5,2023-02-24 14:55:28.454-05
68,456,5,2023-02-24 14:55:28.457-05
68,266,5,2023-02-24 14:55:28.461-05
68,28,5,2023-02-24 14:55:28.465-05
68,27,5,2023-02-24 14:55:28.468-05
68,26,5,2023-02-24 14:55:28.472-05
82,190,5,2023-02-24 20:07:00.984-05
82,292,5,2023-02-24 20:07:02.947-05
82,213,5,2023-02-24 20:07:04.704-05
70,93,1,2023-02-24 14:55:30.946-05
70,196,5,2023-02-24 15:05:58.806-05
70,369,5,2023-02-24 15:06:03.317-05
70,317,5,2023-02-24 15:06:24.964-05
70,321,5,2023-02-24 15:06:31.566-05
73,127,5,2023-02-24 15:35:46.796-05
73,115,5,2023-02-24 15:35:46.813-05
73,329,5,2023-02-24 15:35:46.817-05
73,478,5,2023-02-24 15:35:46.821-05
73,61,5,2023-02-24 15:35:46.825-05
73,438,5,2023-02-24 15:35:46.829-05
73,263,5,2023-02-24 15:35:46.832-05
73,347,5,2023-02-24 15:35:46.835-05
73,471,5,2023-02-24 15:35:46.838-05
73,240,5,2023-02-24 15:35:46.842-05
73,10,5,2023-02-24 15:35:46.845-05
73,361,5,2023-02-24 15:35:46.849-05
74,321,1,2023-02-24 15:42:40.559-05
74,95,5,2023-02-24 15:42:40.575-05
74,9,1,2023-02-24 15:42:40.578-05
74,360,1,2023-02-24 15:42:40.58-05
74,40,5,2023-02-24 15:42:40.583-05
74,295,1,2023-02-24 15:42:40.585-05
74,32,5,2023-02-24 15:42:40.587-05
74,30,5,2023-02-24 15:42:40.59-05
74,152,5,2023-02-24 15:42:40.593-05
74,208,5,2023-02-24 15:42:40.595-05
74,84,5,2023-02-24 15:42:40.597-05
74,108,5,2023-02-24 15:42:40.6-05
82,126,5,2023-02-24 20:06:41.624-05
82,63,5,2023-02-24 20:06:41.646-05
82,55,5,2023-02-24 20:06:41.65-05
82,166,5,2023-02-24 20:06:41.654-05
82,480,5,2023-02-24 20:06:41.658-05
82,303,5,2023-02-24 20:06:41.662-05
82,441,5,2023-02-24 20:06:41.667-05
82,453,1,2023-02-24 20:06:41.671-05
82,234,1,2023-02-24 20:06:41.674-05
82,32,5,2023-02-24 20:06:41.678-05
82,361,5,2023-02-24 20:06:41.681-05
82,286,5,2023-02-24 20:06:41.684-05
82,215,5,2023-02-24 20:06:50.755-05
82,452,5,2023-02-24 20:06:54.864-05
82,220,5,2023-02-24 20:06:57.035-05
82,347,5,2023-02-24 20:07:09.122-05
82,189,5,2023-02-24 20:07:10.713-05
82,93,1,2023-02-24 20:07:12.3-05
82,57,1,2023-02-24 20:07:12.315-05
82,70,1,2023-02-24 20:07:12.32-05
82,69,1,2023-02-24 20:07:12.322-05
82,256,5,2023-02-24 20:07:16.914-05
82,174,5,2023-02-24 20:07:18.219-05
82,293,5,2023-02-24 20:07:20.279-05
82,241,5,2023-02-24 20:07:21.904-05
82,442,1,2023-02-24 20:07:27.282-05
82,68,1,2023-02-24 20:07:27.288-05
82,67,1,2023-02-24 20:07:27.292-05
82,195,1,2023-02-24 20:07:27.296-05
82,53,1,2023-02-24 20:07:27.3-05
82,360,1,2023-02-24 20:07:27.304-05
82,58,1,2023-02-24 20:07:27.308-05
82,294,1,2023-02-24 20:07:27.312-05
82,157,1,2023-02-24 20:07:32.941-05
82,477,1,2023-02-24 20:07:32.955-05
82,478,1,2023-02-24 20:07:32.96-05
82,436,1,2023-02-24 20:07:32.963-05
82,134,1,2023-02-24 20:07:32.967-05
82,15,1,2023-02-24 20:07:32.971-05
82,463,1,2023-02-24 20:07:32.975-05
82,282,1,2023-02-24 20:07:32.979-05
82,149,1,2023-02-24 20:07:32.983-05
82,193,1,2023-02-24 20:07:32.986-05
82,278,1,2023-02-24 20:07:32.99-05
82,283,1,2023-02-24 20:07:32.993-05
82,414,1,2023-02-24 20:07:38.519-05
82,88,1,2023-02-24 20:07:38.525-05
82,202,1,2023-02-24 20:07:38.529-05
82,268,1,2023-02-24 20:07:38.532-05
82,300,1,2023-02-24 20:07:38.535-05
82,262,1,2023-02-24 20:07:38.538-05
82,137,1,2023-02-24 20:07:38.542-05
82,184,1,2023-02-24 20:07:38.546-05
82,24,1,2023-02-24 20:07:38.55-05
82,204,1,2023-02-24 20:07:38.553-05
82,183,1,2023-02-24 20:07:38.557-05
82,391,1,2023-02-24 20:07:38.561-05
82,276,1,2023-02-24 20:07:53.52-05
82,171,1,2023-02-24 20:07:53.534-05
82,420,1,2023-02-24 20:07:53.538-05
82,211,1,2023-02-24 20:07:53.542-05
82,261,1,2023-02-24 20:07:53.545-05
82,399,1,2023-02-24 20:07:53.549-05
82,60,1,2023-02-24 20:07:53.553-05
82,125,1,2023-02-24 20:07:53.556-05
82,269,1,2023-02-24 20:07:53.56-05
82,225,1,2023-02-24 20:07:53.563-05
82,423,1,2023-02-24 20:07:53.567-05
82,395,1,2023-02-24 20:07:53.57-05
82,424,1,2023-02-24 20:08:03.944-05
82,352,1,2023-02-24 20:08:03.958-05
82,324,1,2023-02-24 20:08:03.963-05
82,200,1,2023-02-24 20:08:03.967-05
82,201,1,2023-02-24 20:08:03.97-05
82,139,1,2023-02-24 20:08:03.974-05
82,307,1,2023-02-24 20:08:03.978-05
82,408,1,2023-02-24 20:08:03.982-05
82,161,1,2023-02-24 20:08:03.985-05
82,438,1,2023-02-24 20:08:03.988-05
82,264,1,2023-02-24 20:08:03.992-05
82,238,1,2023-02-24 20:08:03.996-05
82,227,1,2023-02-24 20:08:12.879-05
82,245,1,2023-02-24 20:08:12.893-05
82,348,1,2023-02-24 20:08:12.897-05
82,159,1,2023-02-24 20:08:12.901-05
82,167,1,2023-02-24 20:08:12.904-05
82,29,1,2023-02-24 20:08:12.909-05
82,233,1,2023-02-24 20:08:12.912-05
82,209,1,2023-02-24 20:08:12.915-05
82,251,1,2023-02-24 20:08:12.918-05
82,415,1,2023-02-24 20:08:12.922-05
82,371,1,2023-02-24 20:08:12.926-05
82,156,1,2023-02-24 20:08:12.929-05
82,111,5,2023-02-24 20:08:25.422-05
82,207,1,2023-02-24 20:08:26.297-05
82,217,1,2023-02-24 20:08:26.311-05
82,191,1,2023-02-24 20:08:26.315-05
82,170,1,2023-02-24 20:08:26.319-05
82,458,1,2023-02-24 20:08:26.323-05
82,252,1,2023-02-24 20:08:26.327-05
82,65,1,2023-02-24 20:08:26.33-05
82,155,1,2023-02-24 20:08:26.334-05
82,178,1,2023-02-24 20:08:26.338-05
82,250,1,2023-02-24 20:08:26.342-05
82,243,1,2023-02-24 20:08:26.346-05
82,59,5,2023-02-24 20:08:30.674-05
82,354,5,2023-02-24 20:08:32.872-05
82,255,5,2023-02-24 20:08:34.234-05
82,426,5,2023-02-24 20:08:35.442-05
82,218,5,2023-02-24 20:08:42.702-05
82,1,1,2023-02-24 20:08:44.312-05
82,275,1,2023-02-24 20:08:44.322-05
82,221,1,2023-02-24 20:08:44.326-05
82,366,1,2023-02-24 20:08:44.331-05
82,346,1,2023-02-24 20:08:44.335-05
82,228,1,2023-02-24 20:08:44.339-05
82,258,1,2023-02-24 20:08:44.343-05
82,295,5,2023-02-24 20:08:49.882-05
82,280,1,2023-02-24 20:08:52.019-05
82,185,1,2023-02-24 20:08:52.03-05
82,358,1,2023-02-24 20:08:52.033-05
82,270,1,2023-02-24 20:08:52.035-05
82,288,1,2023-02-24 20:08:52.037-05
82,122,1,2023-02-24 20:08:52.04-05
82,364,1,2023-02-24 20:08:52.043-05
82,188,1,2023-02-24 20:08:52.046-05
82,208,1,2023-02-24 20:08:52.048-05
82,274,1,2023-02-24 20:08:52.051-05
82,343,1,2023-02-24 20:08:52.055-05
82,203,5,2023-02-24 20:08:55.587-05
82,219,5,2023-02-24 20:11:18.771-05
82,353,5,2023-02-24 20:09:26.405-05
82,223,5,2023-02-24 20:09:30.5-05
82,359,5,2023-02-24 20:09:34.144-05
82,9,5,2023-02-24 20:09:35.002-05
82,273,5,2023-02-24 20:09:36.565-05
82,422,5,2023-02-24 20:09:39.153-05
82,296,5,2023-02-24 20:09:41.042-05
82,249,1,2023-02-24 20:09:42.68-05
82,257,1,2023-02-24 20:09:42.686-05
82,162,1,2023-02-24 20:09:42.691-05
82,285,1,2023-02-24 20:09:42.695-05
82,133,1,2023-02-24 20:11:29.755-05
84,313,1,2023-02-24 20:11:32.81-05
82,6,5,2023-02-24 20:10:33.188-05
82,176,5,2023-02-24 20:10:34.35-05
84,266,5,2023-02-24 20:10:51.721-05
84,241,1,2023-02-24 20:10:51.739-05
84,292,1,2023-02-24 20:10:51.741-05
84,196,1,2023-02-24 20:10:51.744-05
84,94,1,2023-02-24 20:10:51.746-05
84,45,1,2023-02-24 20:10:51.748-05
84,173,1,2023-02-24 20:10:51.75-05
84,452,1,2023-02-24 20:10:51.753-05
84,150,1,2023-02-24 20:10:51.755-05
84,405,1,2023-02-24 20:10:51.757-05
84,443,1,2023-02-24 20:10:51.759-05
84,417,1,2023-02-24 20:10:51.762-05
84,446,1,2023-02-24 20:11:15.17-05
84,5,1,2023-02-24 20:11:15.184-05
84,103,1,2023-02-24 20:11:15.189-05
84,175,1,2023-02-24 20:11:15.193-05
84,298,1,2023-02-24 20:11:15.197-05
84,467,1,2023-02-24 20:11:15.202-05
84,401,1,2023-02-24 20:11:15.207-05
84,28,1,2023-02-24 20:11:15.211-05
84,147,1,2023-02-24 20:11:15.215-05
84,63,1,2023-02-24 20:11:15.217-05
84,303,1,2023-02-24 20:11:15.22-05
84,112,1,2023-02-24 20:11:15.224-05
82,434,5,2023-02-24 20:11:20.648-05
82,141,5,2023-02-24 20:11:22.173-05
82,383,5,2023-02-24 20:11:25.063-05
82,357,5,2023-02-24 20:11:28.093-05
82,187,1,2023-02-24 20:11:29.726-05
82,449,1,2023-02-24 20:11:29.741-05
82,349,1,2023-02-24 20:11:29.746-05
82,95,1,2023-02-24 20:11:29.75-05
84,40,1,2023-02-24 20:11:32.825-05
84,445,1,2023-02-24 20:11:32.829-05
84,265,1,2023-02-24 20:11:32.833-05
84,145,1,2023-02-24 20:11:32.837-05
84,447,1,2023-02-24 20:11:32.841-05
84,231,1,2023-02-24 20:11:32.844-05
84,146,1,2023-02-24 20:11:32.848-05
84,208,1,2023-02-24 20:11:32.851-05
84,441,1,2023-02-24 20:11:32.853-05
84,32,1,2023-02-24 20:11:32.855-05
84,93,1,2023-02-24 20:11:32.861-05
82,362,5,2023-02-24 20:11:40.213-05
82,411,5,2023-02-24 20:11:41.805-05
82,165,5,2023-02-24 20:11:43.193-05
82,253,5,2023-02-24 20:11:47.21-05
82,212,5,2023-02-24 20:11:48.775-05
82,272,5,2023-02-24 20:11:50.265-05
82,287,5,2023-02-24 20:11:53.073-05
82,363,5,2023-02-24 20:11:55.053-05
82,299,5,2023-02-24 20:11:56.985-05
82,226,1,2023-02-24 20:11:57.941-05
82,124,1,2023-02-24 20:11:57.956-05
82,136,1,2023-02-24 20:11:57.96-05
82,372,5,2023-02-24 20:12:28.035-05
82,78,5,2023-02-24 20:12:30.324-05
82,382,5,2023-02-24 20:12:32.779-05
82,181,5,2023-02-24 20:12:35.84-05
82,254,5,2023-02-24 20:12:38.045-05
82,247,5,2023-02-24 20:12:39.434-05
82,291,5,2023-02-24 20:12:41.241-05
82,164,5,2023-02-24 20:12:43.471-05
82,230,5,2023-02-24 20:12:45.014-05
82,356,5,2023-02-24 20:12:49.474-05
82,180,1,2023-02-24 20:12:51.714-05
82,216,1,2023-02-24 20:12:51.728-05
82,163,5,2023-02-24 20:12:56.024-05
82,192,5,2023-02-24 20:13:01.535-05
82,271,5,2023-02-24 20:13:03.493-05
82,119,1,2023-02-24 20:13:09.765-05
82,459,1,2023-02-24 20:13:09.779-05
82,123,1,2023-02-24 20:13:09.783-05
82,100,1,2023-02-24 20:13:09.788-05
82,429,1,2023-02-24 20:13:09.793-05
82,205,1,2023-02-24 20:13:09.797-05
82,277,1,2023-02-24 20:13:09.801-05
82,229,1,2023-02-24 20:13:09.805-05
82,396,1,2023-02-24 20:13:09.808-05
82,186,5,2023-02-24 20:13:23.293-05
83,111,1,2023-02-24 20:19:07.892-05
83,146,1,2023-02-24 20:19:07.896-05
83,70,1,2023-02-24 20:19:07.9-05
82,142,1,2023-02-24 20:13:34.811-05
82,160,1,2023-02-24 20:13:34.825-05
82,179,1,2023-02-24 20:13:34.83-05
82,182,1,2023-02-24 20:13:34.833-05
82,355,1,2023-02-24 20:13:34.841-05
82,417,1,2023-02-24 20:13:34.845-05
82,246,1,2023-02-24 20:13:34.849-05
82,267,1,2023-02-24 20:13:34.852-05
85,27,5,2023-02-24 20:13:34.994-05
85,416,5,2023-02-24 20:13:35.011-05
85,151,5,2023-02-24 20:13:35.016-05
85,196,5,2023-02-24 20:13:35.02-05
85,378,5,2023-02-24 20:13:35.023-05
85,400,5,2023-02-24 20:13:35.027-05
85,103,5,2023-02-24 20:13:35.03-05
85,451,1,2023-02-24 20:13:35.033-05
85,45,5,2023-02-24 20:13:35.037-05
85,447,5,2023-02-24 20:13:35.04-05
85,462,5,2023-02-24 20:13:35.044-05
85,231,1,2023-02-24 20:13:35.048-05
85,290,5,2023-02-24 20:13:51.418-05
85,224,5,2023-02-24 20:13:55.019-05
85,40,5,2023-02-24 20:13:58.598-05
85,248,5,2023-02-24 20:14:01.038-05
85,455,5,2023-02-24 20:14:03.377-05
85,102,5,2023-02-24 20:14:05.546-05
85,380,5,2023-02-24 20:14:08.961-05
85,43,5,2023-02-24 20:16:10.137-05
85,289,5,2023-02-24 20:16:16.898-05
85,405,5,2023-02-24 20:16:20.157-05
85,239,5,2023-02-24 20:16:21.833-05
85,109,5,2023-02-24 20:16:25.477-05
85,147,5,2023-02-24 20:16:31.856-05
85,16,1,2023-02-24 20:16:35.525-05
85,101,1,2023-02-24 20:16:35.54-05
85,2,1,2023-02-24 20:16:35.546-05
85,44,1,2023-02-24 20:16:35.55-05
85,5,1,2023-02-24 20:16:35.554-05
85,305,1,2023-02-24 20:16:35.559-05
85,481,5,2023-02-24 20:16:41.984-05
85,150,5,2023-02-24 20:16:46.917-05
85,112,5,2023-02-24 20:16:49.037-05
85,279,5,2023-02-24 20:16:55.136-05
85,194,5,2023-02-24 20:16:56.917-05
85,17,5,2023-02-24 20:17:05.838-05
85,379,5,2023-02-24 20:17:09.512-05
85,240,5,2023-02-24 20:17:12.517-05
85,140,1,2023-02-24 20:17:14.684-05
85,46,1,2023-02-24 20:17:14.699-05
85,474,1,2023-02-24 20:17:14.703-05
85,351,1,2023-02-24 20:17:14.708-05
85,14,5,2023-02-24 20:17:21.037-05
85,329,5,2023-02-24 20:17:23.497-05
85,20,5,2023-02-24 20:17:29.417-05
85,281,5,2023-02-24 20:17:31.976-05
85,26,5,2023-02-24 20:17:34.216-05
85,310,5,2023-02-24 20:17:39.937-05
85,175,5,2023-02-24 20:17:42.525-05
85,445,1,2023-02-24 20:17:51.843-05
85,443,1,2023-02-24 20:17:51.85-05
85,116,1,2023-02-24 20:17:51.854-05
85,263,1,2023-02-24 20:17:51.858-05
85,266,1,2023-02-24 20:17:51.861-05
85,260,5,2023-02-24 20:17:59.885-05
85,304,5,2023-02-24 20:18:08.987-05
83,15,1,2023-02-24 20:18:11.801-05
83,278,5,2023-02-24 20:18:11.814-05
83,63,1,2023-02-24 20:18:11.819-05
83,294,1,2023-02-24 20:18:11.823-05
83,235,1,2023-02-24 20:18:11.827-05
83,62,1,2023-02-24 20:18:11.831-05
83,190,1,2023-02-24 20:18:11.834-05
83,234,5,2023-02-24 20:18:11.838-05
83,421,5,2023-02-24 20:18:11.842-05
83,410,1,2023-02-24 20:18:11.846-05
83,58,1,2023-02-24 20:18:11.849-05
83,256,1,2023-02-24 20:18:11.853-05
85,18,1,2023-02-24 20:18:24.141-05
85,407,1,2023-02-24 20:18:24.156-05
85,173,1,2023-02-24 20:18:24.159-05
85,472,1,2023-02-24 20:18:24.163-05
85,115,1,2023-02-24 20:18:24.167-05
85,376,1,2023-02-24 20:18:24.171-05
85,446,1,2023-02-24 20:18:24.173-05
85,28,1,2023-02-24 20:18:24.176-05
85,222,1,2023-02-24 20:18:24.18-05
85,13,1,2023-02-24 20:18:24.184-05
83,358,5,2023-02-24 20:18:32.686-05
83,360,5,2023-02-24 20:18:35.487-05
83,347,5,2023-02-24 20:18:46.599-05
85,298,5,2023-02-24 20:18:48.044-05
83,321,5,2023-02-24 20:18:48.934-05
85,466,5,2023-02-24 20:18:57.524-05
83,220,5,2023-02-24 20:18:59.947-05
83,50,1,2023-02-24 20:19:07.865-05
83,69,1,2023-02-24 20:19:07.88-05
83,208,1,2023-02-24 20:19:07.884-05
83,452,1,2023-02-24 20:19:07.888-05
85,94,5,2023-02-24 20:19:11.343-05
85,7,5,2023-02-24 20:19:14.003-05
85,12,5,2023-02-24 20:19:16.163-05
85,467,1,2023-02-24 20:19:20.383-05
85,456,1,2023-02-24 20:19:20.397-05
85,465,1,2023-02-24 20:19:20.401-05
85,135,1,2023-02-24 20:19:20.404-05
85,99,1,2023-02-24 20:19:20.408-05
85,427,1,2023-02-24 20:19:20.411-05
85,444,1,2023-02-24 20:19:20.414-05
85,171,5,2023-02-24 20:19:32.745-05
85,267,5,2023-02-24 20:19:37.043-05
83,361,5,2023-02-24 21:19:36.778-05
83,134,5,2023-02-24 21:19:41.066-05
83,189,5,2023-02-24 21:19:43.554-05
83,236,5,2023-02-24 21:19:55.685-05
83,369,5,2023-02-24 21:19:59.108-05
83,193,1,2023-02-24 21:20:04.457-05
83,32,1,2023-02-24 21:20:04.472-05
83,438,1,2023-02-24 21:20:04.477-05
83,303,1,2023-02-24 21:20:04.481-05
83,477,1,2023-02-24 21:20:04.485-05
83,480,1,2023-02-24 21:20:04.489-05
83,126,1,2023-02-24 21:20:04.493-05
83,55,5,2023-02-24 21:20:15.602-05
83,317,5,2023-02-24 21:20:31.115-05
83,249,5,2023-02-24 21:21:20.077-05
83,312,1,2023-02-24 21:22:12.699-05
83,57,1,2023-02-24 21:22:12.714-05
83,441,1,2023-02-24 21:22:12.721-05
83,283,1,2023-02-24 21:22:12.725-05
83,453,1,2023-02-24 21:22:12.73-05
83,166,1,2023-02-24 21:22:12.734-05
83,442,1,2023-02-24 21:22:12.737-05
83,195,1,2023-02-24 21:22:12.74-05
83,149,1,2023-02-24 21:22:12.744-05
83,292,5,2023-02-24 21:22:32.805-05
83,320,1,2023-02-24 21:22:44.33-05
83,267,1,2023-02-24 21:22:44.345-05
83,478,1,2023-02-24 21:22:44.349-05
83,241,1,2023-02-24 21:22:44.353-05
83,293,1,2023-02-24 21:22:44.357-05
83,157,1,2023-02-24 21:22:44.362-05
83,284,1,2023-02-24 21:22:44.367-05
83,286,1,2023-02-24 21:22:44.371-05
83,174,1,2023-02-24 21:22:44.375-05
83,213,1,2023-02-24 21:22:44.378-05
83,68,1,2023-02-24 21:22:44.382-05
83,144,5,2023-02-24 21:22:50.371-05
83,93,5,2023-02-24 21:22:52.37-05
86,5,5,2023-02-25 06:32:08.306-05
86,380,1,2023-02-25 06:32:08.326-05
86,284,5,2023-02-25 06:32:08.329-05
86,55,1,2023-02-25 06:32:08.332-05
86,467,1,2023-02-25 06:32:08.336-05
86,173,1,2023-02-25 06:32:08.34-05
86,466,1,2023-02-25 06:32:08.344-05
86,193,1,2023-02-25 06:32:08.348-05
86,12,1,2023-02-25 06:32:08.352-05
86,7,1,2023-02-25 06:32:08.356-05
86,11,5,2023-02-25 06:32:08.36-05
86,418,1,2023-02-25 06:32:08.364-05
86,313,5,2023-02-25 06:32:59.856-05
86,319,5,2023-02-25 06:33:40.426-05
86,450,5,2023-02-25 06:33:56.93-05
86,69,5,2023-02-25 06:34:21.807-05
86,347,5,2023-02-25 06:34:32.331-05
86,472,1,2023-02-25 06:34:35.376-05
86,18,1,2023-02-25 06:34:35.392-05
86,463,1,2023-02-25 06:34:35.396-05
86,189,1,2023-02-25 06:34:35.4-05
86,283,1,2023-02-25 06:34:35.404-05
86,20,1,2023-02-25 06:34:35.408-05
86,44,1,2023-02-25 06:34:35.412-05
86,265,5,2023-02-25 06:35:01.587-05
88,413,5,2023-02-25 12:56:56.234-05
88,434,5,2023-02-25 12:56:56.256-05
88,391,5,2023-02-25 12:56:56.261-05
88,239,5,2023-02-25 12:56:56.265-05
88,473,1,2023-02-25 12:56:56.269-05
88,12,5,2023-02-25 12:56:56.273-05
88,258,5,2023-02-25 12:56:56.278-05
88,293,5,2023-02-25 12:56:56.282-05
88,105,1,2023-02-25 12:56:56.285-05
88,92,1,2023-02-25 12:56:56.289-05
88,253,5,2023-02-25 12:56:56.292-05
88,170,5,2023-02-25 12:56:56.296-05
88,358,5,2023-02-25 12:57:43.277-05
88,257,5,2023-02-25 12:57:49.508-05
88,133,5,2023-02-25 12:58:00.817-05
88,347,5,2023-02-25 12:58:09.637-05
88,285,5,2023-02-25 12:58:12.226-05
88,476,5,2023-02-25 12:58:21.252-05
88,273,5,2023-02-25 12:58:26.693-05
88,242,1,2023-02-25 12:58:33.533-05
88,131,1,2023-02-25 12:58:33.551-05
88,460,1,2023-02-25 12:58:33.556-05
88,58,1,2023-02-25 12:58:33.561-05
